work_order,description,status,type,asset_num,asset_location,job_plan_num,curr_stat_changeby,curr_stat_changedate,wo_pm_num,target_date,actual_finish,wo_siteid,wo_owner,group,grace_date,wo_status_wonum,wo_status_prev_status,wo_status_prev_changedate,wo_status_prev_changeby,report_date,report_month
1060846,EID 10040 1 YR PM SS,CLOSE,PM,10040,RM0600,JP2272,MAXADMIN,2024-09-13 03:15:55.483,E10040SS,2024-08-01,2024-07-25 09:30:00.000,FWN,KELLEJU4,FWNLC1,2024-08-31 00:00:00,1060846,COMP,2024-07-26 14:20:34.973,KELLEJU4,2024-05-03 02:10:58.497,2024-08
1060848,EID 10040 1 YR PM SS,CLOSE,PM,10040,RM0600,JP0905,MAXADMIN,2024-09-27 03:15:17.020,E10040YS,2024-08-01,2024-07-24 15:30:00.000,FWN,PECOTJA1,FWNWSM,2024-08-31 00:00:00,1060848,COMP,2024-08-06 11:52:13.683,US048976,2024-05-03 02:11:02.047,2024-08
1060850,EID 10064 1 YR PM SS,CLOSE,PM,10064,RM0600,JP0524,MAXADMIN,2024-09-28 03:18:07.393,E10064SS,2024-08-01,2024-07-19 14:30:00.000,FWN,JONESGU1,FWNCSM,2024-08-31 00:00:00,1060850,COMP,2024-08-06 06:18:27.183,JONESGU1,2024-05-03 02:11:06.567,2024-08
1060860,EID 10065 1 YR PM SS,CLOSE,PM,10065,ROOF,JP0524,MAXADMIN,2024-09-28 03:18:17.843,E10065SS,2024-08-01,2024-07-15 11:30:00.000,FWN,JONESGU1,FWNCSM,2024-08-31 00:00:00,1060860,COMP,2024-08-06 06:21:59.060,JONESGU1,2024-05-03 02:11:30.223,2024-08
1060870,EID 10066 1 YR PM SS,CLOSE,PM,10066,RM0601,JP0524,MAXADMIN,2024-09-28 03:18:28.527,E10066SS,2024-08-01,2024-07-22 10:00:00.000,FWN,JONESGU1,FWNCSM,2024-08-31 00:00:00,1060870,COMP,2024-08-06 06:53:24.613,JONESGU1,2024-05-03 02:11:47.253,2024-08
1060884,Replaced switch pack.,CLOSE,PM,10088,INTERIOR,JP0926,MAXADMIN,2024-08-24 03:15:25.793,E10088SS,2024-08-01,2024-07-08 13:30:00.000,FWN,PECOTJA1,FWNWSM,2024-08-31 00:00:00,1060884,COMP,2024-07-08 14:44:59.457,US048976,2024-05-03 02:12:10.190,2024-08
1060886,EID 10109 1 yr pm,CLOSE,PM,10109,RM0601,JP0942,MAXADMIN,2024-09-27 03:15:19.457,E10109Y,2024-08-01,2024-07-18 10:00:00.000,FWN,PECOTJA1,FWNWSM,2024-08-31 00:00:00,1060886,COMP,2024-08-07 15:54:31.483,US048976,2024-05-03 02:12:15.193,2024-08
1060890,EID 10110 1 YR PM,CLOSE,PM,10110,RM0601,JP1116,MAXADMIN,2024-09-27 03:15:23.633,E10110YR,2024-08-01,2024-07-19 07:30:00.000,FWN,PECOTJA1,FWNWSM,2024-08-31 00:00:00,1060890,COMP,2024-08-07 13:01:01.263,US048976,2024-05-03 02:12:23.033,2024-08
1060896,EID 10129 1 YR PM SS,CLOSE,PM,10129,RM0264,JP1240,MAXADMIN,2024-08-31 03:15:11.680,E10129-SS,2024-08-01,2024-07-14 11:30:00.000,FWN,PECOTJA1,FWNWSM,2024-08-31 00:00:00,1060896,COMP,2024-07-14 13:08:55.433,PECOTJA1,2024-05-03 02:12:38.950,2024-08
1060898,EID 10129 1 YR PM,CLOSE,PM,10129,RM0264,JP1116,MAXADMIN,2024-08-31 03:15:14.167,E101291Y,2024-08-01,2024-07-14 12:30:00.000,FWN,PECOTJA1,FWNWSM,2024-08-31 00:00:00,1060898,COMP,2024-07-15 06:35:15.920,PECOTJA1,2024-05-03 02:12:43.887,2024-08
1060904,EID 10130 1 YR PM SS,CLOSE,PM,10130,RM0264,JP1240,MAXADMIN,2024-08-31 03:15:18.637,E10130-SS,2024-08-01,2024-07-13 14:30:00.000,FWN,PECOTJA1,FWNWSM,2024-08-31 00:00:00,1060904,COMP,2024-07-14 08:03:43.657,PECOTJA1,2024-05-03 02:12:57.197,2024-08
1060906,EID 10130 1 YR PM,CLOSE,PM,10130,RM0264,JP1116,MAXADMIN,2024-08-31 03:15:19.953,E101301Y,2024-08-01,2024-07-13 16:00:00.000,FWN,PECOTJA1,FWNWSM,2024-08-31 00:00:00,1060906,COMP,2024-07-14 08:01:14.160,PECOTJA1,2024-05-03 02:13:01.953,2024-08
1060912,EID 10204 1 YR PM (60),CLOSE,CA,10204,RM0105,JP0947,MAXADMIN,2024-09-16 03:15:12.120,E10204YR,2024-08-01,2024-07-31 10:20:32.197,FWN,,FWNQOI,2024-08-31 00:00:00,1060912,COMP,2024-07-31 10:20:32.197,US022100,2024-05-03 02:13:14.227,2024-08
1060914,EID 1026 2 YEAR PM,CLOSE,PM,1026,RM0836,JP0719,MAXADMIN,2024-09-05 03:15:44.850,E1026-2Y,2024-08-01,2024-07-15 11:00:00.000,FWN,PECOTJA1,FWNWSM,2024-08-31 00:00:00,1060914,COMP,2024-07-20 05:40:50.747,US048976,2024-05-03 02:13:17.370,2024-08
1060916,EID 1026 SS PM,CLOSE,PM,1026,RM0836,JP0065,MAXADMIN,2024-09-05 03:15:46.440,E1026-SS,2024-08-01,2024-07-19 14:00:00.000,FWN,SMITHSTK,FWNPS,2024-08-31 00:00:00,1060916,COMP,2024-07-20 06:11:35.443,SMITHSTK,2024-05-03 02:13:21.847,2024-08
1060918,EID 1026 SS 1YR PM,CLOSE,PM,1026,RM0836,JP0406,MAXADMIN,2024-09-07 03:15:09.543,E1026SSY,2024-08-01,2024-07-22 10:00:00.000,FWN,SMITHSTK,FWNPS,2024-08-31 00:00:00,1060918,COMP,2024-07-23 06:13:37.120,SMITHSTK,2024-05-03 02:13:25.190,2024-08
1060922,EID 10317 2 YR PM,CLOSE,PM,10317,RM0601,JP0769,MAXADMIN,2024-10-04 03:16:39.133,E10317-2Y,2024-08-01,2024-07-22 07:00:00.000,FWN,JONESGU1,FWNCSM,2024-08-31 00:00:00,1060922,COMP,2024-08-13 08:38:00.420,JONESGU1,2024-05-03 02:13:31.577,2024-08
1060930,"EID 10317 SS ""B""",CLOSE,PM,10317,RM0601,JP2002,MAXADMIN,2024-10-04 03:16:44.967,E10317SB,2024-08-01,2024-07-22 06:30:00.000,FWN,JONESGU1,FWNCSM,2024-08-31 00:00:00,1060930,COMP,2024-08-13 08:39:23.377,JONESGU1,2024-05-03 02:13:44.697,2024-08
1060936,EID 10328 2 YR PM,CLOSE,PM,10328,RM0620,JP0769,MAXADMIN,2024-10-04 03:16:49.967,E10328-2Y,2024-08-01,2024-07-22 07:30:00.000,FWN,JONESGU1,FWNCSM,2024-08-31 00:00:00,1060936,COMP,2024-08-13 08:42:47.500,JONESGU1,2024-05-03 02:13:54.237,2024-08
1060944,"EID 10328 SS ""B""",CLOSE,PM,10328,RM0620,JP2002,MAXADMIN,2024-10-04 03:16:55.580,E10328SB,2024-08-01,2024-07-22 07:30:00.000,FWN,JONESGU1,FWNCSM,2024-08-31 00:00:00,1060944,COMP,2024-08-13 08:45:13.187,JONESGU1,2024-05-03 02:14:08.387,2024-08
1060950,EID 10329 2 YR PM,CLOSE,PM,10329,RM0621,JP0769,MAXADMIN,2024-10-04 03:16:59.330,E10329-2Y,2024-08-01,2024-07-22 08:00:00.000,FWN,JONESGU1,FWNCSM,2024-08-31 00:00:00,1060950,COMP,2024-08-13 08:47:57.923,JONESGU1,2024-05-03 02:14:17.603,2024-08
1060958,"EID 10329 SS ""B""",CLOSE,PM,10329,RM0621,JP2002,MAXADMIN,2024-10-04 03:17:04.547,E10329SB,2024-08-01,2024-07-22 08:00:00.000,FWN,JONESGU1,FWNCSM,2024-08-31 00:00:00,1060958,COMP,2024-08-13 08:50:43.343,JONESGU1,2024-05-03 02:14:33.297,2024-08
1060964,"EID 10333 1year PM ""A""",CLOSE,PM,10333,AR0630,JP0996,MAXADMIN,2024-09-06 03:15:10.540,E10333YA,2024-08-01,2024-07-22 06:45:00.000,FWN,KELLEJU4,FWNLC1,2024-08-31 00:00:00,1060964,COMP,2024-07-22 07:07:04.357,SYSAVVO1,2024-05-03 02:14:43.993,2024-08
1060966,"EID 10334 1 yr PM ""SS""",CLOSE,PM,10334,AR0630,JP0992,MAXADMIN,2024-09-06 03:15:12.547,E10334SS,2024-08-01,2024-07-22 07:00:00.000,FWN,KELLEJU4,FWNLC1,2024-08-31 00:00:00,1060966,COMP,2024-07-22 07:12:22.917,SYSAVVO1,2024-05-03 02:14:48.097,2024-08
1060973,EID 10130 1 YR PM SS,CLOSE,PM,10340,RM0264,JP1166,MAXADMIN,2024-12-31 03:16:26.027,E10340-2YB,2024-08-01,2024-07-27 16:00:00.000,FWN,PECOTJA1,FWNWSM,2024-08-31 00:00:00,1060973,COMP,2024-08-02 14:38:54.500,PECOTJA1,2024-05-03 02:14:57.833,2024-08
1060973,EID 10130 1 YR PM SS,CLOSE,PM,10340,RM0264,JP1166,MAXADMIN,2024-12-31 03:16:26.027,E10340-2YB,2024-08-01,2024-07-27 16:00:00.000,FWN,PECOTJA1,FWNWSM,2024-08-31 00:00:00,1060973,CORRTD,2024-08-07 10:49:33.290,PECOTJA1,2024-05-03 02:14:57.833,2024-08
1060973,EID 10130 1 YR PM SS,CLOSE,PM,10340,RM0264,JP1166,MAXADMIN,2024-12-31 03:16:26.027,E10340-2YB,2024-08-01,2024-07-27 16:00:00.000,FWN,PECOTJA1,FWNWSM,2024-08-31 00:00:00,1060973,COMP,2024-11-06 09:34:15.947,PECOTJA1,2024-05-03 02:14:57.833,2024-08
1060976,Replaced Westlock switch packs.,CLOSE,PM,10340,RM0264,JP1163,MAXADMIN,2024-09-27 03:15:29.800,E10340Y,2024-08-01,2024-07-17 10:00:00.000,FWN,PECOTJA1,FWNWSM,2024-08-31 00:00:00,1060976,COMP,2024-08-06 14:35:37.117,US048976,2024-05-03 03:59:00.000,2024-08
1060980,EID 10342 1 YR PM SS,CLOSE,PM,10342,RM0600,JP0525,MAXADMIN,2024-09-28 03:18:39.007,E10342SS,2024-08-01,2024-07-22 13:30:00.000,FWN,JONESGU1,FWNCSM,2024-08-31 00:00:00,1060980,COMP,2024-08-06 10:11:46.770,JONESGU1,2024-05-03 02:15:10.030,2024-08
1060988,"EID 10345 1 YR PM ""SS""",CLOSE,PM,10345,AR0630,JP0388,MAXADMIN,2024-09-14 03:15:24.737,E10345Y,2024-08-01,2024-07-25 10:00:00.000,FWN,THOMAMAP,FWNLC1,2024-08-31 00:00:00,1060988,COMP,2024-07-29 14:18:43.713,US028795,2024-05-03 02:15:22.587,2024-08
1060992,EID 10409 1 YR PM SS,CLOSE,PM,10409,RM0600,JP0524,MAXADMIN,2024-09-28 03:18:47.387,E10409SS,2024-08-01,2024-07-22 12:00:00.000,FWN,JONESGU1,FWNCSM,2024-08-31 00:00:00,1060992,COMP,2024-08-06 10:06:45.327,JONESGU1,2024-05-03 02:15:28.940,2024-08
1061002,EID 10410 1 YR PM SS,CLOSE,PM,10410,RM0600,JP0524,MAXADMIN,2024-09-28 03:18:57.287,E10410SS,2024-08-01,2024-07-16 10:00:00.000,FWN,JONESGU1,FWNCSM,2024-08-31 00:00:00,1061002,COMP,2024-08-05 07:19:53.800,JONESGU1,2024-05-03 02:15:49.677,2024-08
1061012,EID 10470 1 YR PM,CLOSE,PM,10470,RM0402,JP1002,MAXADMIN,2024-08-27 03:15:11.547,E10470-6,2024-08-01,2024-07-03 13:00:00.000,FWN,CARRIKE1,FWNPS,2024-08-31 00:00:00,1061012,COMP,2024-07-08 11:24:04.650,US046104,2024-05-03 02:16:07.850,2024-08
1061014,EID 10471 - 1 YR PM,CLOSE,PM,10471,LINE 18,JP0726,MAXADMIN,2024-11-23 03:15:17.907,E10471-1,2024-08-01,2024-08-10 08:30:00.000,FWN,PECOTJA1,FWNWSM,2024-08-31 00:00:00,1061014,COMP,2024-08-10 08:31:56.080,PECOTJA1,2024-05-03 02:16:12.527,2024-08
1061018,"EID 10490 1 YR PM ""A""",CLOSE,PM,10490,RM0865,JP0387,MAXADMIN,2024-09-05 03:15:47.927,E10490-1YA,2024-08-01,2024-07-17 06:30:00.000,FWN,BLANCDA7,FWNAE,2024-08-31 00:00:00,1061018,COMP,2024-07-17 07:07:20.167,US028473,2024-05-03 02:16:21.580,2024-08
1061024,EID 10517 SS PM,CLOSE,PM,10517,RM0402,JP0524,MAXADMIN,2024-09-28 03:19:06.927,E10517SS,2024-08-01,2024-07-22 12:30:00.000,FWN,JONESGU1,FWNCSM,2024-08-31 00:00:00,1061024,COMP,2024-08-06 10:08:36.790,JONESGU1,2024-05-03 02:16:31.367,2024-08
1061034,EID 10522 SS 1 YR PM,CLOSE,PM,10522,RM0501,JP0741,MAXADMIN,2024-08-12 03:15:45.383,E10522SS,2024-08-01,2024-06-13 12:30:00.000,FWN,HUMPHJO1,FWNCSM,2024-08-31 00:00:00,1061034,COMP,2024-06-14 05:45:41.657,US036521,2024-05-03 02:16:50.873,2024-08
1061042,EID 10525 SS 1 YR PM,CLOSE,PM,10525,AR0539,JP0741,MAXADMIN,2024-08-12 03:15:47.057,E10525SS,2024-08-01,2024-06-13 13:30:00.000,FWN,HUMPHJO1,FWNCSM,2024-08-31 00:00:00,1061042,COMP,2024-06-14 05:37:30.360,US036521,2024-05-03 02:17:07.897,2024-08
1061050,EID 10526 SS 1 YR PM,CLOSE,PM,10526,AR0539,JP0741,MAXADMIN,2024-08-12 03:15:48.130,E10526SS,2024-08-01,2024-06-13 13:30:00.000,FWN,HUMPHJO1,FWNCSM,2024-08-31 00:00:00,1061050,COMP,2024-06-14 05:35:06.960,US036521,2024-05-03 02:17:24.563,2024-08
1061058,EID 10527 SS 1 YR PM,CLOSE,PM,10527,AR0539,JP0741,MAXADMIN,2024-08-12 03:15:49.207,E10527SS,2024-08-01,2024-06-13 13:30:00.000,FWN,HUMPHJO1,FWNCSM,2024-08-31 00:00:00,1061058,COMP,2024-06-14 05:36:18.980,US036521,2024-05-03 02:17:39.527,2024-08
1061066,EID 10528 SS 1 YR PM,CLOSE,PM,10528,RM0501,JP0741,MAXADMIN,2024-08-12 03:15:50.463,E10528SS,2024-08-01,2024-06-13 12:30:00.000,FWN,HUMPHJO1,FWNCSM,2024-08-31 00:00:00,1061066,COMP,2024-06-14 05:44:31.310,US036521,2024-05-03 02:17:54.527,2024-08
1061074,EID 10534 2 YR PM,CLOSE,PM,10534,RM0800,JP0456,MAXADMIN,2024-09-27 03:15:33.973,E10534-2,2024-08-01,2024-08-02 16:37:00.000,FWN,JOHNSJ2N,FWNAE,2024-08-31 00:00:00,1061074,COMP,2024-08-02 22:56:26.070,JOHNSJ2N,2024-05-03 02:18:08.977,2024-08
1061076,"EID 10534 1 YR PM ""SS""",CLOSE,PM,10534,RM0800,JP0388,MAXADMIN,2024-09-13 03:15:56.547,E10534SS,2024-08-01,2024-07-22 08:00:00.000,FWN,HANSOMA1,FWNLC1,2024-08-31 00:00:00,1061076,COMP,2024-07-26 09:40:37.173,HANSOMA1,2024-05-03 02:18:12.980,2024-08
1061080,EID 10552 1 YR PM,CLOSE,PM,10552,RM0402,JP2002,MAXADMIN,2024-10-04 03:17:07.867,E105521Y,2024-08-01,2024-07-15 08:30:00.000,FWN,JONESGU1,FWNCSM,2024-08-31 00:00:00,1061080,COMP,2024-08-13 09:45:41.493,JONESGU1,2024-05-03 02:18:18.803,2024-08
1061086,EID 10552 2 YR PM,CLOSE,PM,10552,RM0402,JP0769,MAXADMIN,2024-10-04 03:17:11.710,E105522Y,2024-08-01,2024-07-15 09:00:00.000,FWN,JONESGU1,FWNCSM,2024-08-31 00:00:00,1061086,COMP,2024-08-13 09:44:13.497,JONESGU1,2024-05-03 02:18:32.267,2024-08
1061094,EID 10553 1 YR PM,CLOSE,PM,10553,RM0402B,JP2002,MAXADMIN,2024-10-04 03:17:16.113,E105531Y,2024-08-01,2024-07-22 09:30:00.000,FWN,JONESGU1,FWNCSM,2024-08-31 00:00:00,1061094,COMP,2024-08-13 09:41:09.217,JONESGU1,2024-05-03 02:18:46.660,2024-08
1061100,EID 10553 2 YR PM,CLOSE,PM,10553,RM0402B,JP0769,MAXADMIN,2024-10-04 03:17:20.080,E105532Y,2024-08-01,2024-07-22 09:30:00.000,FWN,JONESGU1,FWNCSM,2024-08-31 00:00:00,1061100,COMP,2024-08-13 09:39:57.643,JONESGU1,2024-05-03 02:19:00.627,2024-08
1061108,EID 10554 1 YR PM,CLOSE,PM,10554,RM0402A,JP2002,MAXADMIN,2024-10-04 03:17:24.673,E105541Y,2024-08-01,2024-07-22 09:00:00.000,FWN,JONESGU1,FWNCSM,2024-08-31 00:00:00,1061108,COMP,2024-08-13 09:37:26.080,JONESGU1,2024-05-03 02:19:16.033,2024-08
1061114,EID 10554  2 YR PM,CLOSE,PM,10554,RM0402A,JP0769,MAXADMIN,2024-10-04 03:17:28.557,E105542Y,2024-08-01,2024-07-22 09:00:00.000,FWN,JONESGU1,FWNCSM,2024-08-31 00:00:00,1061114,COMP,2024-08-13 09:35:56.437,JONESGU1,2024-05-03 02:19:28.037,2024-08
1061122,EID 10642 SS B PM,CLOSE,PM,10642,RM0314,JP0524,MAXADMIN,2024-10-04 03:17:33.697,E10642SB,2024-08-01,2024-07-15 14:00:00.000,FWN,JONESGU1,FWNCSM,2024-08-31 00:00:00,1061122,COMP,2024-08-13 08:56:16.603,JONESGU1,2024-05-03 02:19:43.243,2024-08
1061132,EID 10642 SS PM,CLOSE,PM,10642,RM0314,JP0769,MAXADMIN,2024-10-04 03:17:40.027,E10642SS,2024-08-01,2024-07-15 14:00:00.000,FWN,JONESGU1,FWNCSM,2024-08-31 00:00:00,1061132,COMP,2024-08-13 08:54:14.390,JONESGU1,2024-05-03 02:20:05.447,2024-08
1061140,"EID 10685 2 YR PM ""A""",CLOSE,PM,10685,RM0867,JP1405,MAXADMIN,2024-09-28 03:19:18.597,E10685-2YA,2024-08-01,2024-07-30 13:30:00.000,FWN,HUMPHJO1,FWNCSM,2024-08-31 00:00:00,1061140,COMP,2024-07-30 13:50:12.400,ACEVEMAA,2024-05-03 02:20:24.197,2024-08
1061142,EID 10687 1 YR PM,CLOSE,PM,10687,AR0856,JP0563,MAXADMIN,2024-09-24 03:15:16.093,E10687Y,2024-08-01,2024-08-06 16:30:00.000,FWN,OLMOSJU1,FWNPS,2024-08-31 00:00:00,1061142,COMP,2024-08-06 18:59:55.587,OLMOSJU1,2024-05-03 02:20:29.617,2024-08
1061151,"EID 10705 1 YR PM SS ""D""",CLOSE,PM,10705,RM0560,JP2272,MAXADMIN,2024-09-15 03:15:08.527,E10705SSD,2024-08-01,2024-07-30 08:00:00.000,FWN,DAYTE1,FWNLC1,2024-08-31 00:00:00,1061151,COMP,2024-07-30 08:56:19.740,DAYTE1,2024-05-03 02:20:44.810,2024-08
1061153,"EID 10705 1 YR PM SS ""F""",CLOSE,PM,10705,RM0560,JP1285,MAXADMIN,2024-09-01 03:15:21.737,E10705SSF,2024-08-01,2024-07-16 10:00:00.000,FWN,DAYTE1,FWNLC1,2024-08-31 00:00:00,1061153,COMP,2024-07-16 13:02:10.733,DAYTE1,2024-05-03 02:20:50.173,2024-08
1061166,EID 10706 1 YR PM SS,CLOSE,PM,10706,RM0560,JP0978,MAXADMIN,2024-09-01 03:15:24.567,E10706SS,2024-08-01,2024-07-16 09:30:00.000,FWN,DAYTE1,FWNLC1,2024-08-31 00:00:00,1061166,COMP,2024-07-16 13:04:56.577,DAYTE1,2024-05-03 02:21:11.373,2024-08
1061172,"EID 10706 SS ""B"" PM",CLOSE,PM,10706,RM0560,JP1288,MAXADMIN,2024-09-05 03:15:51.290,E10706SSB,2024-08-01,2024-07-19 08:15:00.000,FWN,DAYTE1,FWNLC1,2024-08-31 00:00:00,1061172,COMP,2024-07-20 09:20:50.510,DAYTE1,2024-05-03 02:21:21.290,2024-08
1061178,EID 10729 SS PM,CLOSE,PM,10729,RM0600,JP0525,MAXADMIN,2024-09-28 03:19:21.260,E10729SS,2024-08-01,2024-07-17 10:30:00.000,FWN,JONESGU1,FWNCSM,2024-08-31 00:00:00,1061178,COMP,2024-08-05 11:12:18.637,JONESGU1,2024-05-03 02:21:34.940,2024-08
1061186,EID 10730 SS PM,CLOSE,PM,10730,RM0600,JP0525,MAXADMIN,2024-09-28 03:19:31.337,E10730SS,2024-08-01,2024-07-18 12:00:00.000,FWN,JONESGU1,FWNCSM,2024-08-31 00:00:00,1061186,COMP,2024-08-06 06:38:10.847,JONESGU1,2024-05-03 02:21:55.567,2024-08
1061194,EID 10731 SS PM,CLOSE,PM,10731,RM0600,JP0525,MAXADMIN,2024-09-28 03:19:40.220,E10731SS,2024-08-01,2024-07-19 11:30:00.000,FWN,JONESGU1,FWNCSM,2024-08-31 00:00:00,1061194,COMP,2024-08-06 06:39:29.150,JONESGU1,2024-05-03 02:22:19.260,2024-08
1061202,EID 10732 SS PM,CLOSE,PM,10732,RM0600,JP0525,MAXADMIN,2024-09-28 03:19:48.447,E10732SS,2024-08-01,2024-07-17 12:00:00.000,FWN,JONESGU1,FWNCSM,2024-08-31 00:00:00,1061202,COMP,2024-08-06 06:36:37.533,JONESGU1,2024-05-03 02:22:39.563,2024-08
1061210,EID 10733 SS PM,CLOSE,PM,10733,RM0600,JP0525,MAXADMIN,2024-09-28 03:19:55.613,E10733SS,2024-08-01,2024-07-22 08:00:00.000,FWN,JONESGU1,FWNCSM,2024-08-31 00:00:00,1061210,COMP,2024-08-06 06:44:14.760,JONESGU1,2024-05-03 02:22:55.177,2024-08
1061218,EID 10735 SS PM,CLOSE,PM,10735,LINE17,JP0525,MAXADMIN,2024-09-28 03:20:02.517,E10735SS,2024-08-01,2024-07-18 11:00:00.000,FWN,JONESGU1,FWNCSM,2024-08-31 00:00:00,1061218,COMP,2024-08-05 13:18:18.733,JONESGU1,2024-05-03 02:23:09.873,2024-08
1061226,EID 10866 1 YR SS PM,CLOSE,PM,10866,AR0297,JP0462,MAXADMIN,2024-09-16 03:15:13.517,E10866SS,2024-08-01,2024-07-30 15:15:00.000,FWN,OLMOSJU1,FWNPS,2024-08-31 00:00:00,1061226,COMP,2024-07-31 14:58:22.753,OLMOSJU1,2024-05-03 02:23:27.570,2024-08
1061232,EID 10901 1 YR PM SS,CLOSE,PM,10901,RM0858,JP2002,MAXADMIN,2024-10-04 03:17:45.483,E10901-1YA,2024-08-01,2024-07-19 09:00:00.000,FWN,JONESGU1,FWNCSM,2024-08-31 00:00:00,1061232,COMP,2024-08-13 10:25:16.307,JONESGU1,2024-05-03 02:23:40.973,2024-08
1061238,"EID 10901 2 YR PM ""A""",CLOSE,PM,10901,RM0858,JP0769,MAXADMIN,2024-10-04 03:17:49.353,E10901-2YA,2024-08-01,2024-07-19 09:00:00.000,FWN,JONESGU1,FWNCSM,2024-08-31 00:00:00,1061238,COMP,2024-08-13 10:23:01.440,JONESGU1,2024-05-03 02:23:57.327,2024-08
1061246,EID 10902 1 YR PM SS,CLOSE,PM,10902,RM0859,JP2002,MAXADMIN,2024-10-04 03:17:54.807,E10902-1YA,2024-08-01,2024-07-19 09:30:00.000,FWN,JONESGU1,FWNCSM,2024-08-31 00:00:00,1061246,COMP,2024-08-13 10:33:46.433,JONESGU1,2024-05-03 02:24:23.633,2024-08
1061252,"EID 10902 2 YR PM ""A""",CLOSE,PM,10902,RM0859,JP0769,MAXADMIN,2024-10-04 03:17:59.657,E10902-2YA,2024-08-01,2024-07-19 09:30:00.000,FWN,JONESGU1,FWNCSM,2024-08-31 00:00:00,1061252,COMP,2024-08-13 10:31:36.107,JONESGU1,2024-05-03 02:24:40.017,2024-08
1061260,EID 10904 1 YR PM SS,CLOSE,PM,10904,RM0861,JP2002,MAXADMIN,2024-10-04 03:18:04.203,E10904-1YA,2024-08-01,2024-07-19 08:00:00.000,FWN,JONESGU1,FWNCSM,2024-08-31 00:00:00,1061260,COMP,2024-08-13 10:16:29.367,JONESGU1,2024-05-03 02:24:57.707,2024-08
1061266,"EID 10904 2 YR PM ""A""",CLOSE,PM,10904,RM0861,JP0769,MAXADMIN,2024-10-04 03:18:07.440,E10904-2YA,2024-08-01,2024-07-19 08:00:00.000,FWN,JONESGU1,FWNCSM,2024-08-31 00:00:00,1061266,COMP,2024-08-13 10:14:26.267,JONESGU1,2024-05-03 02:25:10.467,2024-08
1061274,EID 10905 1 YR PM SS,CLOSE,PM,10905,RM0862,JP2002,MAXADMIN,2024-10-04 03:18:11.270,E10905-1YA,2024-08-01,2024-07-19 07:30:00.000,FWN,JONESGU1,FWNCSM,2024-08-31 00:00:00,1061274,COMP,2024-08-13 10:10:49.337,JONESGU1,2024-05-03 02:25:28.077,2024-08
1061280,"EID 10905 2 YR PM ""A""",CLOSE,PM,10905,RM0862,JP0769,MAXADMIN,2024-10-04 03:18:15.353,E10905-2YA,2024-08-01,2024-07-19 07:30:00.000,FWN,JONESGU1,FWNCSM,2024-08-31 00:00:00,1061280,COMP,2024-08-13 10:09:37.700,JONESGU1,2024-05-03 02:25:41.057,2024-08
1061288,EID 10917 1 YR PM SS,CLOSE,PM,10917,RM0540,JP0992,MAXADMIN,2024-09-09 03:15:27.490,E10917SS,2024-08-01,2024-07-22 14:15:00.000,FWN,DAYTE1,FWNLC1,2024-08-31 00:00:00,1061288,COMP,2024-07-24 11:24:36.403,DAYTE1,2024-05-03 02:26:02.167,2024-08
1061295,EID 6054 1YR SS PM,CLOSE,PM,10992,RM0626,JP1338,MAXADMIN,2024-09-20 03:17:13.107,E10992-1YA,2024-08-01,2024-07-29 15:00:00.000,FWN,PECOTJA1,FWNWSM,2024-08-31 00:00:00,1061295,COMP,2024-07-30 10:10:39.183,US048976,2024-05-03 03:59:00.000,2024-08
1061300,EID 10993 1 YR PM,CLOSE,PM,10993,RM2100,JP1116,MAXADMIN,2024-09-27 03:15:36.727,E10993-Y,2024-08-01,2024-08-02 14:45:00.000,FWN,PECOTJA1,FWNWSM,2024-08-31 00:00:00,1061300,COMP,2024-08-02 14:53:27.440,PECOTJA1,2024-05-03 02:26:29.453,2024-08
1061306,EID 11038 1YR PM,CLOSE,PM,11038,INTERIOR,JP2041,MAXADMIN,2024-08-31 03:15:24.847,E11038YR,2024-08-01,2024-07-14 11:45:00.000,FWN,THOMPBI1,FWNWSM,2024-08-31 00:00:00,1061306,COMP,2024-07-14 11:56:20.827,KELLEZA1,2024-05-03 02:26:43.357,2024-08
1061309,EID 11040 SS PM,CLOSE,PM,11040,QARM1521,JP0769,MAXADMIN,2024-08-12 03:15:51.857,E11040SS,2024-08-01,2024-06-18 07:15:00.000,FWN,JONESGU1,FWNCSM,2024-08-31 00:00:00,1061309,COMP,2024-06-18 10:20:27.943,JONESGU1,2024-05-03 02:26:51.007,2024-08
1061317,EID 11041 SS PM,CLOSE,PM,11041,QARM1521,JP0769,MAXADMIN,2024-08-12 03:15:53.450,E11041SS,2024-08-01,2024-06-18 07:30:00.000,FWN,JONESGU1,FWNCSM,2024-08-31 00:00:00,1061317,COMP,2024-06-18 10:21:40.400,JONESGU1,2024-05-03 02:27:13.913,2024-08
1061325,EID 11044 1 YR SS,CLOSE,PM,11044,AR0856,JP1699,MAXADMIN,2024-09-13 03:15:58.847,E11044-SS,2024-08-01,2024-07-26 08:00:00.000,FWN,MARQUMI4,FWNPS,2024-08-31 00:00:00,1061325,COMP,2024-07-26 11:12:05.220,MARQUMI4,2024-05-03 02:27:33.680,2024-08
1061327,EID 11163 SS PM,CLOSE,PM,11163,RM0626,JP0524,MAXADMIN,2024-09-28 03:20:09.010,E11163SS,2024-08-01,2024-07-22 10:30:00.000,FWN,JONESGU1,FWNCSM,2024-08-31 00:00:00,1061327,COMP,2024-08-06 06:54:36.550,JONESGU1,2024-05-03 02:27:38.357,2024-08
